Datum Zeit; Dresden-Nord CO
08-07-14; 1; 16; 62; 14
07-07-14; 1; 12; 84; 11
06-07-14; 1; 6; 64; 8
05-07-14; 1; 10; 90; 14
04-07-14; 1; 16; 102; 16
03-07-14; 2; 19; 76; 13
02-07-14; 2; 16; 66; 11
01-07-14; 2; 12; 64; 9
30-06-14; 1; 12; 51; 13
29-06-14; 1; 8; 49; 8
28-06-14; 1; 11; 74; 10
27-06-14; 2; 20; 56; 13
26-06-14; 2; 16; 44; 10
25-06-14; 2; 19; 43; 9
24-06-14; 1; 13; 59; 9
23-06-14; 1; 11; 67; 9
22-06-14; 1; 5; 56; 5
21-06-14; 1; 7; 53; 7
20-06-14; 2; 9; 50; 8
19-06-14; 2; 10; 45; 13
18-06-14; 3; 14; 70; 14
17-06-14; 2; 11; 58; 12
16-06-14; 4; 13; 64; 12
15-06-14; 1; 7; 58; 8
14-06-14; 1; 7; 60; 9
13-06-14; 1; 12; 66; 12
12-06-14; 1; 8; 82; 11
11-06-14; 2; 18; 77; 25
10-06-14; 2; 20; 99; 23
09-06-14; 1; 11; 106; 18
08-06-14; 1; 7; 115; 16
07-06-14; 1; 8; 107; 13
06-06-14; 2; 15; 78; 10
05-06-14; 1; 14; 67; 8
04-06-14; 2; 17; 69; 13
03-06-14; 2; 15; 61; 10
02-06-14; 3; 17; 64; 11
01-06-14; 1; 7; 83; 12
31-05-14; 1; 10; 70; 10
30-05-14; 1; 12; 44; 9
29-05-14; 1; 7; 42; 4
28-05-14; 3; 13; 30; 5
27-05-14; 2; 22; 56; 13
26-05-14; 2; 14; 72; 13
25-05-14; 2; 10; 72; 9
24-05-14; 1; 17; 48; 13
23-05-14; 1; 17; 68; 18
22-05-14; 1; 11; 99; 19
21-05-14; 1; 14; 94; 14
20-05-14; 2; 22; 73; 16
19-05-14; 3; 14; 53; 10
18-05-14; 1; 8; 56; 7
17-05-14; 1; 10; 66; 10
16-05-14; 1; 11; 71; 10
15-05-14; 1; 12; 54; 11
14-05-14; 1; 11; 70; 10
13-05-14; 1; 11; 61; 7
12-05-14; 1; 8; 70; 7
11-05-14; 1; 5; 74; 6
10-05-14; 1; 6; 79; 13
09-05-14; 1; 6; 69; 7
08-05-14; 1; 10; 64; 11
07-05-14; 2; 15; 65; 10
06-05-14; 1; 20; 71; 18
05-05-14; 4; 21; 58; 15
04-05-14; 5; 12; 62; 14
03-05-14; 1; 14; 52; 14
02-05-14; 2; 17; 35; 15
01-05-14; 1; 20; 62; 36
30-04-14; 5; 31; 61; 30
29-04-14; 8; 28; 47; 24
28-04-14; 2; 15; 50; 27
27-04-14; 1; 6; 64; 18
26-04-14; 3; 14; 54; 20
25-04-14; 3; 20; 53; 23
24-04-14; 7; 29; 37; 25
23-04-14; 7; 21; 53; 18
22-04-14; 2; 19; 53; 16
21-04-14; 1; 10; 62; 18
20-04-14; 1; 7; 77; 23
19-04-14; 3; 20; 43; 29
18-04-14; 1; 15; 60; 11
17-04-14; 5; 27; 48; 12
16-04-14; 2; 24; 44; 10
15-04-14; 1; 12; 63; 12
14-04-14; 1; 13; 67; 15
13-04-14; 1; 12; 63; 30
12-04-14; 3; 22; 41; 30
11-04-14; 4; 23; 46; 15
10-04-14; 1; 12; 59; 9
09-04-14; 1; 11; 70; 15
08-04-14; 2; 15; 69; 22
07-04-14; 6; 22; 47; 27
06-04-14; 5; 25; 30; 53
05-04-14; 2; 21; 33; 49
04-04-14; 3; 24; 49; 59
03-04-14; 2; 28; 75; 39
02-04-14; 2; 20; 72; 43
01-04-14; 10; 33; 46; 45
31-03-14; 15; 41; 35; 48
30-03-14; 3; 26; 56; 44
29-03-14; 8; 23; 43; 46
28-03-14; 17; 35; 19; 39
27-03-14; 7; 22; 53; 27
26-03-14; 3; 17; 49; 18
25-03-14; 2; 23; 48; 14
24-03-14; 2; 20; 46; 15
23-03-14; 1; 9; 67; 9
22-03-14; 2; 19; 51; 15
21-03-14; 2; 14; 81; 15
20-03-14; 1; 15; 73; 11
19-03-14; 1; 11; 55; 13
18-03-14; 1; 14; 45; 31
17-03-14; 1; 10; 58; 17
16-03-14; 1; 7; 56; 9
15-03-14; 1; 11; 65; 27
14-03-14; 29; 46; 23; 62
13-03-14; 20; 49; 28; 45
12-03-14; 18; 43; 27; 51
11-03-14; 20; 47; 30; 53
10-03-14; 4; 32; 47; 47
09-03-14; 3; 24; 41; 59
08-03-14; 19; 36; 14; 70
07-03-14; 18; 34; 18; 61
06-03-14; 10; 27; 15; 82
05-03-14; 16; 31; 21; 49
04-03-14; 6; 27; 27; 29
03-03-14; 6; 27; 42; 32
02-03-14; 12; 32; 27; 42
01-03-14; 9; 27; 32; 42
28-02-14; 3; 27; 30; 40
27-02-14; 11; 40; 17; 54
26-02-14; 3; 26; 33; 43
25-02-14; 3; 29; 36; 38
24-02-14; 2; 22; 54; 21
23-02-14; 3; 23; 41; 16
22-02-14; 1; 14; 57; 9
21-02-14; 4; 18; 45; 12
20-02-14; 17; 32; 22; 18
19-02-14; 13; 27; 29; 21
18-02-14; 5; 30; 22; 24
17-02-14; 23; 32; 33; 12
16-02-14; 1; 7; 61; 6
15-02-14; 1; 17; 44; 13
14-02-14; 4; 17; 53; 9
13-02-14; 3; 24; 42; 16
12-02-14; 14; 35; 29; 16
11-02-14; 1; 16; 47; 11
10-02-14; 3; 18; 50; 11
09-02-14; 3; 19; 53; 8
08-02-14; 2; 17; 52; 12
07-02-14; 2; 23; 36; 21
06-02-14; 4; 28; 34; 24
05-02-14; 2; 17; 45; 31
04-02-14; 2; 18; 56; 29
03-02-14; 2; 15; 46; 21
02-02-14; 1; 18; 32; 31
01-02-14; 1; 14; 49; 29
31-01-14; 2; 23; 46; 33
30-01-14; 2; 18; 52; 47
29-01-14; 5; 29; 20; 65
28-01-14; 17; 44; 15; 51
27-01-14; 4; 32; 18; 48
26-01-14; 2; 29; 27; 50
25-01-14; 2; 19; 37; 56
24-01-14; 4; 25; 18; 48
23-01-14; 6; 25; 9; 39
22-01-14; 10; 25; 7; 43
21-01-14; 10; 22; 4; 16
20-01-14; 10; 18; 5; 13
19-01-14; 1; 13; 16; 26
18-01-14; 3; 24; 27; 21
17-01-14; 17; 32; 6; 38
16-01-14; 5; 33; 12; 23
15-01-14; 56; 36; 4; 24
14-01-14; 12; 33; 6; 39
13-01-14; 7; 36; 10; 25
12-01-14; 1; 9; 55; 11
11-01-14; 2; 12; 52; 8
10-01-14; 1; 11; 55; 7
09-01-14; 7; 25; 26; 13
08-01-14; 9; 30; 23; 15
07-01-14; 17; 31; 27; 15
06-01-14; 4; 29; 22; 12
05-01-14; 2; 18; 26; 14
04-01-14; 3; 22; 27; 16
03-01-14; 5; 30; 17; 24
02-01-14; 1; 16; 27; 29
01-01-14; 1; 17; 27; 28

Datum Zeit; Dresden-Winckelmannstr. PM2.5; Dresden-Winckelmannstr. SO2
; µg/m³; µg/m³
30-12-14; 20,13; 11,1
29-12-14; 14,20; 4,0
28-12-14; 30,22; 8,9
27-12-14; 14,78; 4,8
26-12-14; 4,72; 1,7
25-12-14; 3,74; 2,7
24-12-14; 3,15; 2,3
23-12-14; 2,79; 2,3
22-12-14; 2,31; 2,5
21-12-14; 5,86; 10,1
20-12-14; 4,08; 2,9
19-12-14; 2,64; 2,8
18-12-14; 3,20; 2,7
17-12-14; 6,82; 2,9
16-12-14; 6,18; 2,5
15-12-14; 8,01; 2,4
14-12-14; 11,71; 2,9
13-12-14; 6,23; 2,6
12-12-14; 2,16; 3,2
11-12-14; 4,44; 3,1
10-12-14; 17,26; 9,0
09-12-14; 19,08; 3,1
08-12-14; 8,57; 2,1
07-12-14; 20,74; 2,3
06-12-14; 30,27; 3,4
05-12-14; 30,41; 5,3
04-12-14; 29,00; 5,5
03-12-14; 50,53; 4,9
02-12-14; 35,70; 5,2
01-12-14; 34,46; 5,7
30-11-14; 30,54; 7,7
29-11-14; 25,52; 9,0
28-11-14; 20,82; 9,1
27-11-14; 23,05; 5,6
26-11-14; 22,39; 6,5
25-11-14; 18,39; 3,4
24-11-14; 26,31; 3,7
23-11-14; 24,57; 5,6
22-11-14; 21,10; 4,8
21-11-14; 13,65; 2,1
20-11-14; 16,00; 0,5
19-11-14; 12,08; 0,6
18-11-14; 22,78; 1,6
17-11-14; 15,35; 2,5
16-11-14; 13,43; 3,8
15-11-14; 21,12; 6,1
14-11-14; 22,72; 5,3
13-11-14; 20,17; 2,7
12-11-14; 27,37; 2,8
11-11-14; 21,24; 2,9
10-11-14; 18,85; 3,3
09-11-14; 14,79; 1,9
08-11-14; 14,68; 3,5
07-11-14; 22,93; 4,5
06-11-14; 24,21; 2,0
05-11-14; n. def.; 4,5
04-11-14; 28,08; 5,7
03-11-14; 19,20; 5,0
02-11-14; 21,47; 13,1
01-11-14; 38,05; 13,3
31-10-14; 39,36; 15,2
30-10-14; 37,40; 7,8
29-10-14; 29,11; 8,3
28-10-14; 22,88; 6,3
27-10-14; 21,46; 4,6
26-10-14; 30,05; 7,4
25-10-14; 22,91; 6,1
24-10-14; 16,40; 1,8
23-10-14; 17,49; 1,5
22-10-14; 4,94; 4,3
21-10-14; 5,51; 3,2
20-10-14; 4,68; 2,4
19-10-14; 12,08; 5,7
18-10-14; 9,97; 3,2
17-10-14; 6,34; 2,0
16-10-14; 8,47; 2,1
15-10-14; 7,97; 2,0
14-10-14; 8,70; 1,7
13-10-14; 17,77; 2,8
12-10-14; 10,89; 1,8
11-10-14; 26,01; 4,1
10-10-14; 20,49; 4,6
09-10-14; 19,93; 3,8
08-10-14; 25,87; 4,1
07-10-14; 29,51; 6,1
06-10-14; 24,11; 3,5
05-10-14; 26,42; 2,3
04-10-14; 22,53; 3,2
03-10-14; 19,47; 2,4
02-10-14; 24,72; 1,6
01-10-14; 22,70; 2,2
30-09-14; 15,77; 3,6
29-09-14; 17,05; 9,0
28-09-14; 12,16; 4,6
27-09-14; 10,88; 1,9
26-09-14; 9,23; 1,9
25-09-14; 9,42; 3,2
24-09-14; 10,15; 4,4
23-09-14; 7,04; 1,9
22-09-14; 8,81; 3,9
21-09-14; 9,41; 1,8
20-09-14; 13,62; 1,3
19-09-14; 19,55; 4,7
18-09-14; 14,12; 5,0
17-09-14; 15,28; 3,8
16-09-14; 21,53; 3,6
15-09-14; 23,67; 2,5
14-09-14; 23,17; 1,3
13-09-14; 22,18; 1,3
12-09-14; 17,87; 1,5
11-09-14; 13,30; 2,5
10-09-14; 11,93; 3,9
09-09-14; 15,61; 3,3
08-09-14; 23,19; 1,6
07-09-14; 18,23; 2,8
06-09-14; 21,01; 3,5
05-09-14; 20,75; 3,6
04-09-14; 17,23; 1,5
03-09-14; 10,58; 1,7
02-09-14; 8,98; 0,9
01-09-14; 7,58; 1,4
31-08-14; 5,90; 1,7
30-08-14; 9,25; 2,3
29-08-14; 9,40; 5,0
28-08-14; 7,16; 2,6
27-08-14; 6,75; 2,6
26-08-14; 9,21; 2,6
25-08-14; 6,35; 1,7
24-08-14; 7,61; 2,7
23-08-14; n. def.; 2,8
22-08-14; 6,60; 3,6
21-08-14; 7,10; 3,7
20-08-14; 5,24; 3,6
19-08-14; 4,38; 3,4
18-08-14; 4,24; 3,1
17-08-14; 4,79; 3,2
16-08-14; 4,54; 2,6
15-08-14; n. def.; 2,8
14-08-14; 5,19; 3,2
13-08-14; 6,40; 3,9
12-08-14; 5,66; 3,3
11-08-14; 5,37; 3,7
10-08-14; 8,31; 5,2
09-08-14; 8,86; 3,9
08-08-14; 10,19; 4,8
07-08-14; 9,87; 3,5
06-08-14; 8,58; 3,1
05-08-14; 6,82; 3,0
04-08-14; 5,45; 2,7
03-08-14; 6,49; 4,1
02-08-14; 13,14; 4,1
01-08-14; 9,58; 3,9
31-07-14; 8,24; 3,4
30-07-14; 11,64; 3,9
29-07-14; 11,00; 3,5
28-07-14; 14,69; 3,9
27-07-14; 11,71; 5,0
26-07-14; 12,12; 3,6
25-07-14; 8,04; 2,2
24-07-14; 9,45; 3,1
23-07-14; 10,12; 5,1
22-07-14; 11,62; 4,7
21-07-14; 20,10; 6,5
20-07-14; 15,51; 4,7
19-07-14; 20,74; 6,8
18-07-14; 16,61; 6,6
17-07-14; 14,46; 6,2
16-07-14; 12,38; 5,7
15-07-14; 9,39; 5,0
14-07-14; 5,70; 2,1
13-07-14; 7,02; 1,8
12-07-14; 7,94; 1,1
11-07-14; 7,71; 2,2
10-07-14; 2,74; 0,8
09-07-14; 4,41; 0,8
08-07-14; n. def.; 1,5
07-07-14; 6,91; 3,4
06-07-14; 5,39; 2,5
05-07-14; 8,51; 3,4
04-07-14; 8,95; 5,3
03-07-14; 7,05; 3,4
02-07-14; 6,94; 5,2
01-07-14; 5,30; 2,8
30-06-14; 6,46; 1,7
29-06-14; 4,98; 1,3
28-06-14; 7,84; 3,2
27-06-14; 8,76; 3,6
26-06-14; 6,48; 1,2
25-06-14; 5,65; 1,9
24-06-14; 5,92; 3,0
23-06-14; 4,97; 3,0
22-06-14; 3,92; 2,5
21-06-14; 4,07; 2,6
20-06-14; 3,79; 1,8
19-06-14; 7,15; n. def.
18-06-14; 9,04; n. def.
17-06-14; 6,59; n. def.
16-06-14; 6,60; n. def.
15-06-14; 5,09; n. def.
14-06-14; 4,69; n. def.
13-06-14; 6,32; n. def.
12-06-14; 6,10; n. def.
11-06-14; 18,33; 2,6
10-06-14; 16,55; 4,4
09-06-14; 13,64; 5,0
08-06-14; 11,62; 5,9
07-06-14; 9,91; 6,3
06-06-14; 7,05; 5,4
05-06-14; 5,41; 2,6
04-06-14; 8,39; 6,7
03-06-14; 7,42; 4,6
02-06-14; 8,49; 4,9
01-06-14; 8,08; 3,1
31-05-14; 6,97; 3,5
30-05-14; 6,60; 2,5
29-05-14; 3,21; 1,7
28-05-14; 3,03; 1,5
27-05-14; 9,14; 2,4
26-05-14; 7,99; 3,8
25-05-14; 6,25; 2,6
24-05-14; 8,65; 2,2
23-05-14; 9,79; 3,5
22-05-14; 12,45; 5,5
21-05-14; 9,66; 4,7
20-05-14; 11,05; 4,4
19-05-14; 8,10; 4,2
18-05-14; 4,79; 2,3
17-05-14; 6,80; 2,9
16-05-14; 5,15; 2,8
15-05-14; 5,60; 2,2
14-05-14; 4,61; 2,7
13-05-14; 4,44; 2,9
12-05-14; 5,25; 2,7
11-05-14; 6,25; 2,6
10-05-14; 9,97; 2,8
09-05-14; n. def.; 2,9
08-05-14; 7,56; 2,7
07-05-14; 8,17; 3,6
06-05-14; 15,89; 8,4
05-05-14; 12,71; 3,4
04-05-14; 12,56; 2,7
03-05-14; 11,79; 3,0
02-05-14; 13,28; 1,6
01-05-14; 28,92; 3,7
30-04-14; 23,20; 4,6
29-04-14; 17,76; 4,0
28-04-14; 20,28; 2,3
27-04-14; 13,90; 2,8
26-04-14; 18,35; 3,1
25-04-14; 17,56; 2,8
24-04-14; 18,40; 4,2
23-04-14; 14,09; 4,5
22-04-14; 12,31; 3,7
21-04-14; 15,59; 3,2
20-04-14; 15,57; 3,7
19-04-14; 22,35; 4,1
18-04-14; 8,53; 4,1
17-04-14; 9,90; 6,4
16-04-14; 6,78; 4,4
15-04-14; 4,85; 2,3
14-04-14; 8,59; 2,7
13-04-14; 22,58; 3,8
12-04-14; 23,52; 3,8
11-04-14; 11,53; 3,2
10-04-14; 5,75; 2,3
09-04-14; 10,02; 3,0
08-04-14; 9,67; 4,5
07-04-14; 19,41; 4,2
06-04-14; 43,17; 2,8
05-04-14; 40,31; 3,8
04-04-14; 47,66; 6,5
03-04-14; 26,53; 7,1
02-04-14; 33,67; 7,3
01-04-14; 35,29; 4,5
31-03-14; 38,98; 5,3
30-03-14; 37,26; 5,5
29-03-14; 38,23; 3,6
28-03-14; 32,48; 4,1
27-03-14; 23,26; 5,5
26-03-14; 14,82; 4,3
25-03-14; 11,44; 2,4
24-03-14; 12,84; 2,2
23-03-14; 7,60; 3,2
22-03-14; 11,13; 3,9
21-03-14; 8,43; 4,7
20-03-14; 6,78; 5,0
19-03-14; 11,37; 2,7
18-03-14; 25,89; 2,8
17-03-14; 11,15; 8,2
16-03-14; 6,61; 2,9
15-03-14; 18,66; 4,3
14-03-14; 46,71; 6,9
13-03-14; 32,04; 10,9
12-03-14; 38,03; 7,2
11-03-14; 39,73; 10,1
10-03-14; 38,29; 10,8
09-03-14; 53,02; 8,8
08-03-14; 57,19; 4,7
07-03-14; 49,12; 6,0
06-03-14; 69,01; 2,1
05-03-14; 41,56; 3,8
04-03-14; 24,55; 5,9
03-03-14; 27,00; 6,3
02-03-14; 35,48; 6,5
01-03-14; 34,62; 8,2
28-02-14; 32,33; 8,5
27-02-14; 42,37; 15,7
26-02-14; 35,02; 7,6
25-02-14; 33,22; 7,2
24-02-14; 17,05; 7,8
23-02-14; 12,22; 4,2
22-02-14; 6,25; 3,3
21-02-14; 9,78; 5,8
20-02-14; 13,55; 4,2
19-02-14; 17,48; 6,0
18-02-14; 19,86; 8,9
17-02-14; 7,11; 3,9
16-02-14; 4,05; 4,5
15-02-14; 11,54; 7,7
14-02-14; 5,81; 3,8
13-02-14; 10,62; 9,1
12-02-14; 10,01; 6,6
11-02-14; 7,40; 4,0
10-02-14; 7,63; 6,4
09-02-14; 5,29; 4,1
08-02-14; 7,80; 7,7
07-02-14; 17,79; 7,5
06-02-14; 18,37; 10,0
05-02-14; 28,38; 12,0
04-02-14; 24,81; 11,5
03-02-14; 18,86; 8,0
02-02-14; 27,10; 11,8
01-02-14; 26,59; 14,4
31-01-14; 30,71; 15,0
30-01-14; 43,54; 21,1
29-01-14; 55,81; 16,2
28-01-14; 45,07; 24,5
27-01-14; 43,88; 14,7
26-01-14; 50,63; 24,0
25-01-14; 51,44; 9,4
24-01-14; 43,96; 9,7
23-01-14; 36,12; 10,6
22-01-14; 39,71; 6,1
21-01-14; 14,84; 4,1
20-01-14; 12,05; 2,3
19-01-14; 24,38; 3,6
18-01-14; 19,07; 10,7
17-01-14; 34,04; 15,1
16-01-14; 21,31; 7,8
15-01-14; 21,28; 2,7
14-01-14; 34,89; 5,9
13-01-14; 19,40; 12,9
12-01-14; 6,08; 4,8
11-01-14; 5,41; 4,1
10-01-14; 4,56; 3,3
09-01-14; 9,75; 6,2
08-01-14; 10,48; 5,7
07-01-14; 11,03; 6,0
06-01-14; 9,00; 7,1
05-01-14; 12,72; 5,4
04-01-14; 14,15; 6,6
03-01-14; 21,90; 13,1
02-01-14; 27,42; 8,2
01-01-14; 24,61; 7,9

